"62.140024"	"22.563464"	"St1 Karvia Kyläkarviantie Kylä-karviantie 27 39930 Karvia"
"62.218884"	"25.769137"	"St1 Jyväskylä Kuokkala Pohjanlahdentie 19 40350 Jyväskylä"
"61.8079"	"27.6049"	"St1 Juva Kielkallio Viitostie 1393 51760 Nuutilanmäki"
" 61.9916"	"22.2419"	"St1 Honkajoki Pohjanmaantie Pohjanmaantie 99 38950 Honkajoki"
"61.2013"	"26.0248 "	"St1 Heinola Marine Venesatama Venesatama 18100 Heinola"
"61.310832"	"22.134098"	"St1 Harjavalta Asema-aukio 29200 Harjavalta"
"62.543511"	"29.839401"	"St1 Joensuu Pyhäselkä Reijola Vanha Valtatie 6 80330 Joensuu"
"61.1218922"	"22.1387262"	"St1 Eura Eurantie Eurantie 115 27510 Eura"
"60.238039"	"24.595075"	"St1 Espoo Automat Nupuri Nupurinkalliontie 1 02820 Espoo"
"60.765189"	"26.785014"	"St1 Kouvola Myllykoski Hämeentie 3 46800 Kouvola"
"66.514612"	"25.665382"	"St1 Rovaniemi Vaaranlammentie Vaaranlammentie 1 96100 Rovaniemi"
"66.9568"	"26.2967"	"St1 Käyrämö Sodankyläntie 6789, Tiainen 97540 Rovaniemi"
" 60.4842"	"25.3693"	"St1 Pornainen Monninkyläntie Hevonselkä 07170 Pornainen"
"66.3779020"	"23.6969780"	"St1 Aavasaksa Kilpisjärventie Kilpisjärventie 650 95620 Ylitornio"
"63.232105"	"23.628462"	"St1 Lappajärvi Kankaantie 2 62600 Lappajärvi"
"60.6752"	"25.3516"	"St1 Mäntsälä Pohjoinen Pohjoinen Pikatie 8 04600 Mäntsälä"
"60.056726"	"24.023212"	"St1 Inkoo Valtatie 51 Tähteläntie 46 10210 Inkoo"
"62.872060"	"27.624030"	"St1 Kuopio Levänen Leväsentie 5 70700 Kuopio"
"62.800406"	"22.845692"	"St1 Seinäjoki Itikka Rengastie 2 60120 Seinäjoki"
"61.643590"	"23.189907"	"St1 Hämeenkyrö Kärrykuja Kärrykuja 7 39100 Hämeenkyrö"
"62.245465"	"25.727251"	"St1 Jyväskylä Viitaniemi Nisulankatu 52 40720 Jyväskylä"
"60.901281"	"24.291865"	"St1 Hämeenlinna Renko Topenontie 8 14300 Hämeenlinna"
" 61.0986"	"24.1681"	"St1 Hämeenlinna Iittala Kalvola Heinuntie 1 14500 Hämeenlinna"
"63.928538"	"24.968369"	"St1 Nivala Toritie Toritie 13 85500 Nivala"
"62.7330710"	"22.5817516"	"St1 Ilmajoki Mikontie  Mikontie 1 60800 Ilmajoki"
"61.518758"	"25.999274"	"St1 Hartola Pohjolanraitintie Pohjolanraitintie 9 19620 Hartola"
"62.892839"	"27.670810"	"St1 Kuopio Keskusta Tulliportinkatu 54 70110 Kuopio"
"60.486504"	"26.906924"	"St1 Kotka Metsola Huoltokatu 1 48220 Kotka"
"61.701716"	"23.264267"	"St1 Viljakkala Ylöjärventie 1 39310 Viljakkala"
"64.215261"	"27.777924"	"St1 Kajaani Kehräämöntie Kehräämöntie 20 87400 Kajaani"
"62.498772"	"22.743758"	"St1 Jalasjärvi Rantatie Rantatie 22 61600 Jalasjärvi"
"60.197943"	"24.929008"	"St1 Helsinki Automat Pasila Veturitie Veturitie 8 00250 Helsinki"
"62.714580"	"28.987529"	"St1 Outokumpu Keretintie 1 83500 Outokumpu"
"62.616385"	"29.555797"	"St1 Ylämylly Ylämyllyntie Ylämyllyntie 75 80400 Ylämylly"
" 62.60111"	"29.77528"	"St1 Joensuu Keskusta Asemakatu 80100 Joensuu"
"62.854455"	"29.364354"	"St1 Polvijärvi Yhdystie Yhdystie 5 83700 Polvijärvi"
"62.119004"	"30.101721"	"St1 Kitee Kiteentie 49 82500 Kitee"
"61.458895"	"23.761835"	"St1 Tampere Lakalaiva Korjaamonkatu 3 33840 Tampere"
"62.290543"	"27.105844"	"St1 Pieksämäki Tukikohdantie Tukikohdantie 10 76150 Pieksämäki"
"60.244458"	"24.889135"	"St1 Helsinki Automat Kannelmäki Kaarelantie 84 00400 Helsinki"
"63.156457"	"21.822699"	"St1 Mustasaari Koivulahti Kokkolantie 1134 66530 Koivulahti"
"60.904087"	"26.605282"	"St1 Kouvola Kuusankoski Kiltakuja Kiltakuja 45700 Kouvola"
"60.6383"	"23.5130"	"St1 Somero Tehdastie Tehdastie 31400 Somero"
"61.0692016"	"28.2839869"	"St1 Lappeenranta Hakali Kontiontie 2 53200 Lappeenranta"
"61.478913"	"23.763357"	"St1 Tampere Hatanpää Lokomonkatu 25 33900 Tampere"
"60.7070995"	"22.7410074"	"St1 Pöytyä Sahatie Sahatie 1 21800 Pöytyä"
"60.498252"	"25.088476"	"St1 Järvenpää Yrittäjänkatu Yrittäjänkatu 1 04440 Järvenpää"
"61.000105"	"24.458274"	"St1 Hämeenlinna Keskusta Tampereentie 3 13100 Hämeenlinna"
"60.221890"	"24.672154"	"St1 Espoo Automat Bemböle Turuntie 203 02740 Espoo"
"60.2406"	"24.7001"	"St1 Espoo Automat Auroranportti Kyläportti 16 02940 Espoo"
"60.173972"	"24.661345"	"St1 Espoo Latokaski Ohrakaskenmäki 2 02340 Espoo"
"62.839681"	"27.645869"	"St1 Kuopio Petonen Petosentie 6 70820 Kuopio"
"60.441356"	"26.889780"	"St1 Kotka Mussalo Kotolahdentie 48310 Kotka"
"61.715901"	"23.547551"	"St1 Ylöjärvi Kyrönlahti Kyrönlahdentie 2 34150 Ylöjärvi"
"60.190579"	"24.955004"	"St1 Helsinki Automat Vallila Satamaradankatu 4 00510 Helsinki"
"62.792377"	"22.870157"	"St1 Seinäjoki Päivölänkatu Päivölänkatu 39 60100 Seinäjoki"
"60.613353"	"21.710587"	"St1 Rautila Vehmaa Kustavintie 3384 23260 Rautila"
"62.6968"	"25.2913"	"St1 Saarijärvi Jyväskyläntie 31  43100 Saarijärvi"
"60.258694"	"25.063025"	"St1 Helsinki Automat Tattarisuo Tattarisuontie 1 00770 Helsinki"
"60.879803"	"26.665440"	"St1 Kouvola Kuusankoski Katajaharju Katajaharjuntie 45720 Kouvola"
"60.960826"	"24.439039"	"St1 Hämeenlinna Turuntie Turun valtatie 199 13430 Hämeenlinna"
" 61.8640"	"21.6383"	"St1 Merikarvia Kievarintie Kievarintie 8 29790 Merikarvia"
"60.353794"	"25.078072"	"St1 Vantaa Korso Urpiaisentie 5 01450 Vantaa"
"61.171860"	"28.754878"	"St1 Imatra Lappeentie Lappeentie 45 55100 Imatra"
"60.802964"	"23.606766"	"St1 Forssa Automat Tuomolankatu Tuomolankatu 1 30100 Forssa"
"67.348209"	"23.826388"	"St1 Kolari Heikkiläntie Heikkiläntie 36 95900 Kolari"
"60.469887"	"22.356942"	"St1 Kaarina Ravattula Reivikatu 3 20780 Kaarina"
"60.153216"	"24.537565"	"St1 Masala Salmitie Salmitie 1 2430 Kirkkonummi"
"60.403375"	"25.687886"	"St1 Porvoo Tarmola Teollisuustie 14 06150 Porvoo"
"60.457092"	"24.821756"	"St1 Nurmijärvi Kauppanummenkuja Kauppanummenkuja 2 01900 Nurmijärvi"
"60.141648"	"24.671067"	"St1 Espoo Automat Soukka Soukantie 13 02320 Espoo"
"60.563668"	"27.157238"	"St1 Hamina Helsingintie Helsingintie 1b 49410 Hamina"
"60.379495"	"25.612133"	"St1 Porvoo Eestinmäki Suopellontie 1 06450 Porvoo"
"60.5401859"	"22.3059075"	"St1 Turku Moisio Moisionkouluntie 27 20400 Turku"
"60.297341"	"24.952789"	"St1 Vantaa Virkatie Virkatie 7 01510 Vantaa"
"60.378701"	"24.758679"	"St1 Klaukkala Viirintie Viirintie 7-9 01800 Nurmijärvi"
"65.844877"	"24.177065"	"St1 Tornio Torpinkatu Torpinkatu 3 95420 Tornio"
"62.258599"	"25.778555"	"St1 Jyväskylä Seppälä Ahjokatu 4 40320 Jyväskylä"
"60.495834"	"22.202853"	"St1 Raisio Hauninen Allastie 1 21200 Raisio"
"60.449707"	"22.694787"	"St1 Paimio Vistantie Vistantie 53 21530 Paimio"
"60.4654"	"22.4125"	"St1 Lieto Loukinaistentie 1 21420 Lieto"
"60.337340"	"22.368830"	"St1 Parainen Lielahdentie 3 21610 Parainen"
"60.223776"	"24.847104"	"St1 Helsinki Automat Mäkkylä Turuntie 2 00370 Helsinki"
"60.253310"	"24.821730"	"St1 Vantaa Rajatorppa Köysikuja 1 01640 Vantaa"
"61.471203"	"24.031844"	"St1 Kangasala Suorama / Kangasalantie Kangasalantie 921 36200 Kangasala"
"61.986674"	"26.637430"	"St1 Kangasniemi Kankaistentie Kankaistentie 51200 Kangasniemi"
"61.318691"	"23.911545"	"St1 Lempäälä Helsingintie Helsingintie 991 37500 Lempäälä"
"61.318455"	"23.750636"	"St1 Lempäälä Kulju Lempäälä Tampereentie 272 37500 Lempäälä"
"60.883146"	"26.385521"	"St1 Kausala Niinimäentie Niinimäentie 1 47400 Kausala"
"60.629898"	"25.307858"	"St1 Mäntsälä Keskusta Lahdentie 23 04600 Mäntsälä"
" 63.3598"	"23.4677"	"St1 Evijärvi Kaustisentie Kaustisentie 1 62500 Evijärvi"
" 61.3317"	"22.9215"	"St1 Sastamala Vammala Itsenäisyydentie 15 38200 Sastamala"
"60.473178"	"22.224126"	"St1 Turku Länsikeskus Viilarinkatu 8 20320 Turku"
"63.678751"	"22.737512"	"St1 Pietarsaari Vaunusepäntie Vaunusepäntie 12 68600 Pietarsaari"
"60.445837"	"22.379892"	"St1 Littoinen Uusi Littoistentie Uusi Littoistentie 48 20660 Littoinen"
"63.833871"	"23.065420"	"St1 Kokkola Koivuhaka Ahertajantie 1 67100 Kokkola"
"62.021980"	"25.572425"	"St1 Jyväskylä Korpilahti Petäjävedentie 1 41800 Jyväskylä"
"60.180192"	"24.759478"	"St1 Espoo Automat Olarinluoma Olarinluoma 17 02200 Espoo"
"60.160407"	"24.694079"	"St1 Espoo Automat Suomenoja Martinsillantie 10 02270 Espoo"
"62.6193"	"22.4234"	"St1 Kurikka Kaskistentie Kaskistentie 67 61300 Kurikka"
"60.309054"	"25.027881"	"St1 Vantaa Simonkylä Vanamontie 13 01350 Vantaa"
"62.618370"	"29.750321"	"St1 Joensuu Kuurnankatu Kuurnankatu 31 80100 Joensuu"
"62.316822"	"27.855901"	"St1 Varkaus Käsityökatu Käsityökatu 22 78200 Varkaus"
"62.6279"	"29.7748"	"St1 Joensuu Automat Raatekangas Raatekankaantie 4 80100 Joensuu"
" 60.9408"	"25.6414"	"St1 Lahti Renkomäki Laatukatu 23 15680 Lahti"
"61.348042"	"24.242100"	"St1 Pälkäne Onkkaalantie Onkkaalantie 50366 Pälkäne"
"63.193588"	"27.528716"	"St1 Maaninka Mustanvirrantie Mustanvirrantie 2 71730 Kinnulanlahti"
"63.981947"	"25.757451"	"St1 Kärsämäki Lähteentie Lähteentie 1 86710 Kärsämäki"
"60.277660"	"24.810697"	"St1 Vantaa Petikko Tiilipojanlenkki 2 01720 Vantaa"
"60.207099"	"25.053767"	"St1 Helsinki Herttoniemi Sahaajankatu 50 00880 Helsinki"
"60.609461"	"24.806619"	"St1 Hyvinkää Veikkari Veikkarinkatu 9 05840 Hyvinkää"
"61.468253"	"23.718088"	"St1 Pirkkala Kenkätie Kenkätie 2 33950 Pirkkala"
"63.165618"	"28.089629"	"St1 Nilsiä Huoltamontie Huoltamontie 4 73300 Nilsiä"
"60.586243"	"26.977494"	"St1 Tavastila Tavastilantie Tavastilantie 385 49300 Tavastila"
"61.261169"	"24.354016"	"St1 Pälkäne Hämeenlinnantie Hämeenlinnantie 165 36660 Laitikkala"
"61.268493"	"24.400344"	"St1 Pälkäne Lahtitie Vuolijoentie 60 36660 Laitikkala"
" 61.3618"	"24.6415"	"St1 Luopioinen Teollisuustie 5 36760 pälkäne"
"60.978772"	"25.548296"	"St1 Hollola Kunnantie  Kunnantie 2 15870 Hollola"
"61.322520"	"29.104622"	"St1 Simpele Karjalantie 2425 56730 Simpele"
"60.384344"	"24.084510"	"St1 Koisjärvi Somerontie Somerontie 10 09630 Nummi-Pusula"
"60.1790749"	"23.9986184"	"St1 Lohja Hankoniementie Hankoniementie 546 08700 Lohja"
"61.812736"	"22.379690"	"St1 Kankaanpää Keskuskatu Keskuskatu 3 38700 Kankaanpää"
"64.486939"	"24.999409"	"St1 Vihanti Vanha Kantatie Vanha Kantatie 26  86400 Vihanti"
"63.724502"	"23.031168"	"St1 Kronoby Kronobyvägen 13 68500 Kronoby"
"60.167667"	"22.737794"	"St1 Kemiönsaari Kimito Gästgivargränd 2 25700 Kemiö"
" 60.0190"	"22.5108 "	"St1 Kemiönsaari Marine Dragsfjärd (Dalsbruk/Taalintehdas) Rantatie 1 25900 Kemiönsaari"
"61.168964"	"25.550952"	"St1 Vääksy Huoltorinne Huoltorinne 8 17200 Vääksy"
"66.716380"	"27.427273"	"St1 Kemijärvi Kirkkokatu 1 98100 Kemijärvi"
"60.389348"	"23.121293"	"St1 Salo Turuntie Turuntie 18 24240 Salo"
"60.2231258"	"19.5596135"	"St1 Eckerö Marbyvägen Marbyvägen 275, Storby 22270 Eckerö"
"61.465482"	"24.055544"	"St1 Kangasala Kangasalantie Kangasalantie 1070 36200 Kangasala"
"60.209226"	"24.738520"	"St1 Kauniainen Bensowinkuja Bensowinkuja 2 02700 Kauniainen"
"68.649417"	"27.543617"	"St1 Ivalo Ivalontie Ivalontie 21 99800 Ivalo"
"63.212296"	"24.424207"	"St1 Perho Jyväskyläntie 22 69950 Perho"
"62.0220152"	"24.5047326"	"St1 Mänttä-Vilppula Virtaintie Virtaintie 1 35700 Mänttä-Vilppula"
"62.479066"	"21.372196"	"St1 Närpes Nixvägen Nixvägen 28 a 64200 Närpes"
"60.298927"	"24.904044"	"St1 Vantaa Voutila Nuolitie 1 01740 Vantaa"
"61.123879"	"21.504244"	"St1 Rauma Nortamonkatu Nortamonkatu 19 26100 Rauma"
" 62.9353"	"22.5120"	"St1 Seinäjoki Ylistaro Seinäjoentie 20 61400 Seinäjoki"
" 61.6546"	"23.1765"	"St1 Hämeenkyrö Nuijamiestentie Nuijamiestentie 51 39100 Hämeenkyrö"
"63.158823"	"23.834004"	"St1 Vimpeli Riippusillantie Riippusillantie 2 62800 Vimpeli"
"61.903301"	"29.811330"	"St1 Kesälahti Kesälahdentie 1 59800 Kesälahti"
"63.105929"	"21.601524"	"St1 Vaasa Onkilahdenkatu Onkilahdenkatu 2 65200 Vaasa"
"61.870947"	"25.237868"	"St1 Jämsä Patalahti Patalahdentie 20 42100 Jämsä"
"60.483368"	"22.170622"	"St1 Raisio Keskusta Kirkkoväärtinkuja 2 21200 Raisio"
"63.521868"	"22.529409"	"St1 Nykarleby Sollefteågatan 7 66900 Nykarleby"
"62.2562143"	"24.6998898"	"St1 Keuruu Automat Kangasmannilantie 20 42700 Keuruu"
"62.983017"	"27.732959"	"St1 Siilijärvi Ranta-Toivalantie Ranta-Toivalantie 1 70900 Siilinjärvi"
" 60.9847"	"25.4210"	"St1 Hollola Tampereentie Tampereentie 333 15880 Hollola"
" 62.0109"	"23.0181"	"St1 Parkano Keskuskatu Keskuskatu 10 39700 Parkano"
" 61.3664"	"21.6477"	"St1 Luvia Yhdystie Yhdystie 43 29100 Luvia"
"61.360503"	"21.991561"	"St1 Nakkila Huoltamotie Huoltamotie 1 29250 Nakkila"
" 64.2559"	"23.9379"	"St1 Kalajoki Kokkolantie Kokkolantie 2 85100 Kalajoki"
"62.254924"	"21.503503"	"St1 Lapväärtti Lappfjärdsvägen 693 64300 Lapväärtti"
"60.942456"	"23.363601"	"St1 Humppila Lasitehtaantie Lasitehtaantie 5 31640 Humppila"
"62.4190"	"25.9432"	"St1 Laukaa Yläniementie Yläniementie 51 41340 Laukaa"
"60.965868"	"25.659376"	"St1 Lahti Pohjoinen Liipolankatu Pohjoinen Liipolankatu 5 15500 Lahti"
"60.466562"	"22.031604"	"St1 Naantali Alppilankatu Alppilankatu 1 21100 Naantali"
"60.445825"	"22.283906"	"St1 Turku Automat Kupittaankatu Kupittaankatu 20 20700 Turku"
"60.436242"	"22.248268"	"St1 Turku Stålarminkatu Stålarminkatu 32 20810 Turku"
"63.319287"	"30.019024"	"St1 Lieksa Mönninkatu Mönninkatu 30 81700 Lieksa"
" 61.7571"	"23.0359"	"St1 Ikaalinen Kolmostie 670 39500 Ikaalinen"
"65.728908"	"24.584313"	"St1 Kemi Eteläntie Eteläntie  9 94700 Kemi"
"62.743372"	"29.863203"	"St1 Kontiolahti Huoltamotie Huoltamotie 10 81100 Kontiolahti"
"64.1592462"	"24.3061377"	"St1 Alavieska Hankalantie 2 85200 Alavieska"
"61.695950"	"27.282020"	"St1 Mikkeli Mannerheimintie Mannerheimintie 7 50100 Mikkeli"
"61.112727"	"23.102588"	"St1 Punkalaidun Lauttakyläntie 9 31900 Punkalaidun"
"63.360268"	"27.755979"	"St1 Varpaisjärvi Kauppatie Kauppatie 22 73200 Varpaisjärvi"
"60.485698"	"25.892942"	"St1 Pernaja Truck Vanhankyläntie Vanhankyläntie 77 07740 Pernaja"
"60.465540"	"25.087395"	"St1 Järvenpää Urheilukatu Urheilukatu 15 04400 Järvenpää"
"60.736654"	"24.568139"	"St1 Loppi Launonen Lopen kantatie 850 12540 Launonen"
"60.702459"	"22.762062"	"St1 Pöytyä Ollilantie Ollilantie 7 21800 Pöytyä"
"60.4541"	"24.8403"	"St1 Nurmijärvi Myllykukko Ilvesvuorenkatu 2 01900 Nurmijärvi"
"60.8558943"	"23.0355668"	"St1 Loimaa Kartanomäenkatu Kartanomäenkatu 2 32200 Loimaa"
"60.2260"	"23.1227"	"St1 Salo Perniö Perniöntie 1892 25500 Perniö"
"62.806589"	"22.880940"	"St1 Nurmo Hyllykallio Kaarretie 3 60510 Hyllykallio"
"62.972258"	"23.001973"	"St1 Lapua Poutuntie Poutuntie 18 62100 Lapua"
"65.0027"	"25.4641"	"St1 Oulu Limingantie 5 90400 Oulu"
"62.6986"	"25.2820"	"St1 Saarijärvi Jyväskyläntie Jyväskyläntie 34   43100 Saarijärvi"
"63.497354"	"28.304383"	"St1 Rautavaara Savontie 1 73900 Rautavaara"
"60.102922"	"19.942398"	"St1 Maarianhamina Strandgatan 1 b 22100 Maarianhamina"
" 62.4536"	"22.2224"	"St1 Kauhajoki Aronkylä Seinäjoentie 113 61850 Kauhajoki as"
"61.479986"	"23.526454"	"St1 Nokia Yrittäjäkatu Yrittäjäkatu 1 37100 Nokia"
"60.380291"	"23.957822"	"St1 Saukkola Sammatintie Sammatintie 1 09430 Saukkola"
"62.87264"	"24.20928"	"St1 Soini Multiantie Multiantie 7 63800 Soini"
"62.252080"	"25.192806"	"St1 Petäjävesi Karikontie Karikontie 1 41900 Petäjävesi"
"66.515372"	"25.785055"	"St1 Saarenkylä Napapiirintie Napapiirintie 2 96900 Saarenkylä"
"64.210586"	"27.731934"	"St1 Kajaani Sotkamontie Sotkamontie 20 87300 Kajaani"
" 64.8870"	"28.9126"	"St1 Suomussalmi Jalonniemi Jalonkaarre 1 89600 Suomussalmi"
" 61.9072"	"29.2616"	"St1 Kerimäki Kerimäentie Kerimäentie 1 58200 Kerimäki"
