"Metsähallitus","Sorvortansuu tulipaikka",7529076,3575498,"67.838353360","28.788857516"
"Metsähallitus","Ruuvaojan silta tulipaikka",7509006,3572877,"67.659154324","28.713458501"
"Metsähallitus","Kiilopään valvontatupa tulipaikka",7584216,3518838,"68.341869761","27.453018046"
"Metsähallitus","Aitaoja tulipaikka",7572875,3527271,"68.239518703","27.654748038"
"Metsähallitus","Padagova tulipaikka",7577325,3533134,"68.278792281","27.797782143"
"Metsähallitus","Palovanganoja tulipaikka",7575667,3536562,"68.263510917","27.880166496"
"Metsähallitus","Rautuoja tulipaikka",7579899,3533358,"68.301840777","27.804015301"
"Metsähallitus","Taimenlampi tulipaikka",7584443,3534632,"68.342423016","27.836370866"
"Metsähallitus","Porttikoski tulipaikka",7585317,3537381,"68.349909874","27.903392457"
"Metsähallitus","Kotavaara tulipaikka",7584355,3530502,"68.342106717","27.736117592"
"Metsähallitus","Sotavaara 2 tulipaikka",7587353,3540077,"68.367793541","27.969614900"
"Metsähallitus","Sotavaaran tulipaikka",7587438,3540174,"68.368541783","27.972003975"
"Metsähallitus","Suojärven tulipaikka",7285195,3622820,"65.637904563","29.664119266"
"Metsähallitus","Maantiekuru tulipaikka",7586620,3542672,"68.360845115","28.032357951"
"Metsähallitus","Aittajärvi tulipaikka",7589962,3543771,"68.390634827","28.060444868"
"Metsähallitus","Närängän tulipaikka",7286206,3622215,"65.647191080","29.651920250"
"Metsähallitus","Kotajärvi tulipaikka",7590605,3545781,"68.396081157","28.109604076"
"Metsähallitus","Snellmaninmaja tulipaikka",7590497,3547569,"68.394818788","28.153043851"
"Metsähallitus","Muoransuu 1 tulipaikka",7591546,3549954,"68.403811085","28.211550755"
"Metsähallitus","Muoransuu 2 tulipaikka",7591372,3550306,"68.402189212","28.220031192"
"Metsähallitus","Lotjanankoski tulipaikka",7590579,3549955,"68.395143430","28.211112543"
"Metsähallitus","Tossunsuvanto tulipaikka",7592510,3551412,"68.412190769","28.247499041"
"Metsähallitus","Käyrästunturi tulipaikka",7430095,3464004,"66.958461649","26.172218864"
"Metsähallitus","Palotunturi tulipaikka",7351139,3527657,"66.251391145","27.611349308"
"Metsähallitus","Himotussaari Ulkotulipaikka",7394969,3393928,"66.627323575","24.600501780"
"Metsähallitus","Ulkujärvi tulipaikka",7379454,3486496,"66.506209621","26.692679832"
"Metsähallitus","Hangassalmenaho tulipaikka",7306031,3420056,"65.838035528","25.246434045"
"Metsähallitus","Sompanen Ulkotulipaikka",7390574,3391837,"66.587220353","24.557211504"
"Metsähallitus","Orhinselänniemi Ulkotulipaikka 2",7391190,3385231,"66.590351130","24.407862255"
"Metsähallitus","Tuorekuru tulipaikka",7488416,3372417,"67.455986899","24.014212424"
"Metsähallitus","Luolajärvi tulipaikka",7297648,3436942,"65.766659498","25.619911265"
"Metsähallitus","Seipäjoki Tammikämpän tulipaikka",7443690,3466846,"67.080680447","26.233423443"
"Metsähallitus","Rakaja tulipaikka",7010107,3447701,"63.189870155","25.957717480"
"Metsähallitus","Rahaselkä tulipaikka",7333546,3448678,"66.090630562","25.861786364"
"Metsähallitus","Korsatupa ulkotulipaikka",7589134,3414814,"68.373698479","24.925163975"
"Metsähallitus","Mettokoski tulipaikka",7343309,3441067,"66.176829680","25.689092242"
"Metsähallitus","Pitkälehto tulipaikka",7330853,3422653,"66.061182110","25.288427805"
"Metsähallitus","Pyhävasa ulkotulipaikka",7570672,3421990,"68.210342908","25.113194454"
"Metsähallitus","Karhupalon tulipaikka",7591883,3556835,"68.405534740","28.379141800"
"Metsähallitus","Taatsi ulkotulipaikka",7571063,3441203,"68.218466435","25.576448626"
"Metsähallitus","Kärppäjärvi tulipaikka",7565883,3549224,"68.173909348","28.181820445"
"Metsähallitus","Luirojärvi tulipaikka luusua",7569422,3542230,"68.206748579","28.014749837"
"Metsähallitus","Luirojärvi tulipaikka",7569906,3542196,"68.211092193","28.014121591"
"Metsähallitus","Luirojärvi tulipaikka",7570304,3542170,"68.214663716","28.013652066"
"Metsähallitus","Keskiharju tulipaikka",7546403,3580107,"67.992386837","28.910954949"
"Metsähallitus","Luttoköngäs 1 tulipaikka",7596719,3554007,"68.449432594","28.312841052"
"Metsähallitus","Luttoköngäs 2 tulipaikka",7596610,3554405,"68.448379318","28.322486583"
"Metsähallitus","Suomuköngäs 2 tulipaikka",7595773,3553869,"68.440980044","28.308986627"
"Metsähallitus","Suomunköngäs 1 tulipaikka",7595377,3553631,"68.437475972","28.302982523"
"Metsähallitus","Harrisuvanto tulipaikka",7593155,3552947,"68.417689099","28.285186553"
"Metsähallitus","Kiilopää tulipaikka",7584845,3519121,"68.347489966","27.460000026"
"Metsähallitus","Sompiojärvi tulipaikka itä",7558359,3518596,"68.110072609","27.442640907"
"Metsähallitus","Sompiojärvi tulipaikka länsi",7558356,3518285,"68.110065548","27.435168730"
"Metsähallitus","Ylikodan tulipaikka",7355805,3614257,"66.273668946","29.540414580"
"Metsähallitus","Harrisuvannon tulipaikka, turistit",7354598,3610407,"66.264232302","29.453728198"
"Metsähallitus","Tuiskukuru tulipaikka",7570012,3535122,"68.212997614","27.843471557"
"Metsähallitus","Saittajärvi tulipaikka",7429268,3447985,"66.948715414","25.806042640"
"Metsähallitus","Oijusluoman tulipaikka",7307222,3592462,"65.845431119","29.020647285"
"Metsähallitus","Hirvaspäänpalo tulipaikka",7581844,3563888,"68.314061498","28.544611104"
"Metsähallitus","Muorravaarakkajoki tulipaikka",7580690,3552389,"68.306067749","28.265370635"
"Metsähallitus","Hammaskuru tulipaikka",7565087,3554043,"68.165906630","28.297487021"
"Metsähallitus","Riestonaapa tulipaikka",7564845,3512116,"68.168566020","27.287686617"
"Metsähallitus","Tankavaara luontopolku tulipaikka",7566074,3505692,"68.179780970","27.133021338"
"Metsähallitus","Takkaselkä tulipaikka",7488028,3615420,"67.457638468","29.693489884"
"Metsähallitus","Aitatsivaara tulipaikka",7481311,3607177,"67.400562403","29.494765930"
"Metsähallitus","Karhuoja tulipaikka",7538268,3593537,"67.915469922","29.224741781"
"Metsähallitus","Siulaoja tulipaikka",7562112,3558519,"68.138363486","28.403623873"
"Metsähallitus","Hirvashauta tulipaikka",7536357,3595170,"67.897818302","29.261951321"
"Metsähallitus","Mettopalo tulipaikka",7536508,3592991,"67.899877437","29.210244986"
"Metsähallitus","Kuttusoja tulipaikka",7527106,3575953,"67.820580894","28.798296851"
"Metsähallitus","saukkosuvanto ulkotulipaikka",7543024,3599547,"67.956073798","29.372150086"
